reviewId,content,score
8100265e-2fd4-4397-a812-019be6491416,"Ngeselin banget berusaha bayar 3 kali gagal terus. Metode pembayaran yg muncul cuma ewallet dan qris, pas pilih qris eeee qr code ga muncul2",2
f00a5d11-f658-4fb5-9c71-7e4380aae80c,"Masih sangat buruk sekali saya udah berhasil pembayaran tapi belum muncul kode tiket nya, padahal di aplikasi shopee pay pembayarannya berhasil",1
53c303f4-b5d6-4137-9c41-e12957f0253a,Habis update malah gak bisa dipake. Padahala sangat mengandalkan aplikasi ini tiap pesan tiket kereta. Mohon segera diperbaiki.,1
4aeb82e4-645e-4eba-ab76-7a9543b778ef,"Awalnya dr instal sampai login lancar, tp pas mau pesan tiket input stasiun selalu notif time out trs, kl blm siap jgn pake aplikasi tp manual aja, malah nyusahin",1
967a8988-16c3-4167-ad6f-f3194aa4fc54,"Ini gimana sih kok GK bisa login setelah di update padahal udah dari tadi di coba tetap gk bisa login, tolong untuk di perbaiki apk nya",1
74c43671-6324-424e-b188-56c3ccca1d17,Kek mna lah apk ini aktifasi terus ga jelas amat. Udah berkali kali masih aja kadang logout sendiri. Woy tim software,1
ffe00422-2f29-430e-aa4c-0983a2b0a138,Aplikasi nya tidak membantu sama sekali baru mau daftar aja udah nerima otp tapi malah loading sampe habis waktu padahal jaringan lancar,1
419cd44b-3590-49e5-98b0-accb7daa805a,"Dulu apk sangat baik, setelah di upgrade kualiatas downgrade, terjadi kesalahan dalam pengisian akun sendiri. Tolong segera diperbaiki",1
32dd8b3d-13f7-4974-a3b6-26521be7931c,Sangat bermanfaat serta mempermudah pelanggan dalam pembelian tiket kereta api jarak jauh dan lokal. Serta menyingkat waktu pemesanan tiket.,5
9a90a729-e1c8-476d-b7be-ce180ed9bc89,"Sering sekali saat mencari lewat apk ny justru gagal terus untuk ingin mencari tiket, tp ketika mencari lewat web chrome sllu bisa, ap gunany coba apkny",1
2ca747e5-45d3-4db8-bfac-19c292de6e0c,"Banyak fitur yang berulangkali mengalami error tapi tidak juga dibenahi, KAI Pay saya mengalami error sudah 3 hari ini dan tidak juga ada perbaikan",1
72d53d17-87f3-4443-bea4-da6a49a2cfd1,"Update besar-besaran dari tampilan dan lain sebagainya. Tapi banyak sekali masalah dan bug di app, kalo mau rilis app terbaru maksimalin kualitasnya.",1
5e12d335-f3be-41b9-901b-fa9b85a7a935,Nyeseeel gw upgrade aplikasi ini .selain susaaaaaaaah bangeet buat beli tiket kereta..aplikasi nya bikin gw pusiiing..jargon aja d bagus2in pelayanan ..ga malu sama Traveloka..,1
fa1fa983-9dfd-4233-818f-74c0f40b454b,"sebentar-sebentar update, tapi pelayanan jelek!!! coba ada saingannya uda bubar",1
a0030547-0d98-43b1-bfde-cf06a06bca57,"kadang eror, kadang logout sendiri tapi kadang bagus",4
7751a321-ffb0-44cb-aa9b-fd8cbb0b3f8d,"Aplikasi sangat tidak membantu, sering eror, sulit mesan tiket, sementara ketika memesan offline ga bisa lagi, dimana letak mudah nya?",1
ac177955-95f8-4f05-8ff1-33c98815ba89,"Lebih bagus aplikasi seblumnya, untuk aplikasi baru sepertunya server harus di update lagi. Karena pemesanan tiket dan prosesnya lama sekali......",1
31116867-6ea7-4db0-a935-9f26d3bebc78,"Aplikasi ribet Harusnya makin tahun makin enak malah ribet, harus nunggu antrian, pas udah masuk antrian tiket abis Percuma ada apk tapi klo ribet Mohon di perbaiki,",1
a72363e7-8d4e-47f4-974b-ca66b3b8e30a,"Update terbaru awalny susah dipakainya ,tp stelah tek download ulang akhirnya bisa, utk kecepatan lbh cepat dri pda apk sblm di update tks",4
821410a8-b157-44c2-8daa-a0d6f347ef8b,"Tidak ada fitur pilih kursi ka lokal , membuat saya terpisah dengan adik saya, sekarang malah gak bisa buat cek tiket dan juga gak bisa login setelah reinstall , MENGECEWAKAN",1
aa6c50e0-b677-4885-a7a3-d9f510fc0976,"Gajelas banget ni aplikasi dari kapan tau mau isi identitas tapi error terus ga pernah bisa, padahal identitas udah sangat benar. Menyusahkan",2
e8efd09d-7738-484d-b81f-5f0333becf89,"Tadinya bs bayar pake link aja, tp skrg jd ga bs? Tulung tambahin jg metode pembayaran lainya,biar lbh mudah. Langganan kereta pagandaran soalnyaNuhun",4
5f0c70f7-b028-441c-8cd1-7effe7f386ca,Minta ampun menyusahkannya ... Berkali kali Berhari berminggu coba masuk ... Selalu timeout ... Loading nya kelamaan ... Aplikasi tidak bermutu ...,1
6232ce0b-1129-4b71-8de6-7e7bdf04882f,Saya sudah pesan lewat apk ini tpi kenapa kode booking nya tidak ada padahal saldo di apk link aja untuk bayar tiketnya udh berkurang...trus bagaimana ini??,1
28cc1927-cf66-43e2-9599-3fbcb493683f,"Kok saya jadi bayar dobel sih . Yg pertama bayar pakai QR 80,ribu pas saya kirim, katanya tiket saya kadaluarsa, trus saya TF lagi kan pakai QR berhasil 80,000, terus uang saya yang TF pakai QR pertama ke mana kok gak di balikin/refun, Kok saya jadi bayar dobel, bingung juga saya harus lapor ke mana, soalnya gak ada CS nya di dalam aplikasi nya",2
1667e206-3520-465f-8fbd-892e2c6d5268,Lo kalo punya aplikasi yang bener ya harusnya hari ini dapet tiket balik apa apaan kena timeout percuma gua war tiket balik kalo dikasih timeout yang harusnya bisa dapet bust 3 orang,1
044d562b-c42d-427e-8dc6-3f3868e29e97,Aplikasi apaan nih bukanya mempermudah malah mempersulit jadi fungsinya untuk apaan???? Ribet amat mau bayar kereta doang juga. Udah bener sistem aplikasinya di update malah jadi ga jelas,1
83ae58c1-8c8c-4e7b-9b6a-fc7aa2c6eba1,"Maaf aku rubah jadi 🌟 1,gak bisa rubah jadwal ka lokal dan saldo linkaja terdebet tiket gak muncul, lebih dr 3x24 jam,ternyata saldo belum kembali.",1
f60db54f-9093-44c9-bc37-bfe42c7c9594,"Dari bintang 2 udh sya update ke bintang 5 min. Alhamdulillah aplikasi nya sdh lancar dan bagus, semoga kedepannya lebh baik lagi dan jaringan selalu lancar",5
b5446700-350c-44aa-a802-b0285adbc382,"Sore saya ingin menanyakan bagaimana cara ganti nomor telfon, dan kenapa saat saya log in tidak bisa masuk padahal password dan email sudah betul mohon bantuannya🙏",3
84512ddc-90a7-4618-bc8b-5dbd5d30f384,Suka log out sendiri habis itu masuk login lagi itu gk bisa katanya akun blm terdaftar padahal sudah... Mau pesen ticket krta aja seribet gini sih😡😡,1
d8875b23-1bf5-46a0-a1ce-d6ceb2b8bba3,"Kok keyboard q berubah sendiri, ngetiknya jd susah, typo.... Cuma d aplikasi ini lg yg aneh saat ngetik.",2
cbf77944-878c-486c-8a23-50937f935042,"Aplikasi lemotnya parah,. Udah top up kaspro malah susah bayar. Giliran pake aplikasi pihak ke 3 lancar g rewel sama sekali.",1
aa566ac6-9b7e-4ef1-bb3d-2b464d48459c,"Ini kenapa sih kai habis di perbarui jadi lemot banget pesen tiket selalu not respond, jaringanku udah bagus juga pdhal butuh cepet pesen tiketnya kenapa error terus di metode pembayarannya",2
4949a026-188c-4c32-bd25-f63da7ddd149,"Min, kok jumlah ketersediaan tiket tidak ditampilkan semua ya setelah diupdate. Mohon ditampilkan lagi sperti sebelumnya min. Terima kasih",4
5d44a050-46d2-4052-9d6e-8caccd89c4a4,"mungkin ini kritikan dan saran untuk perusahaan sebesar bumn pt kai...apakah dr TI pt kai tidak bisa membuat aplikasi yg dmn ketika sdh pesan tiket kai kemudian di batalkan tanpa harus lgsg ke stasiun terdekat...ini perusahaan bumn loh bukan ecek""..saya sangat menyayangkan kalaupun ini aturan dr pusat...sudah harus ke stasiun dan dsana g bisa langsung mendapat uang refound..harus nunggu seminggu lagi baru bisa ambil uangnya..memang benar kata pepatah"" KLO BISA SULIT KENAPA HARUS MUDAH""...mksh",1
5673c8b9-0c30-479a-9dd9-0de91846ba0b,"Lucuuu..... Aplikasi lemottt.. Sdh upgrade versi terbaru, server selalu sibukk. Mulai pagi hingga pagi lagi coba booking....server bekerja terlaluuu kerasss teruuusss... Mohon bersabar & mencoba lagi 🫨🫨🫨🫨",1
8865a8a4-ec8b-4ebc-9656-cb4629f9aff6,"2 kali download nggak bisa daftar semua email sudah dicoba tetap nggak bisa,,loading lebih lama, kembali ke versi lama aja.",1
fe4d13e5-28eb-4c2d-adf7-c2f0f7028253,"Bapak/Ibu dev KAI Access Mohon untuk diperbaiki layanan pembelian tiket dengan LinkAja Aplikasi tidak dapat terhubung dengan LinkAja, mungkin disebabkan karena penulisan nomor telepon di LinkAja memakai format +62 Terimakasih",1
bf6ab973-3df0-480d-bbd7-214dbfcbcd87,Mudah mengoperasikannya dan user firendly,5
13ef0216-77f3-4b06-b5d0-5fded47af27e,So far aplikasi ini cukup membantu. Tapi tolong donk di perbarui supaya pembayaran juga bisa lewat atm ngga cuma lewat LinkAja..,3
8ef8ea16-224f-468e-b64b-0a86bdaeb644,"saya sangat kecewa dengan pelayanan online KAI Access. pemesanan tiket sudah terbentuk. kode 711711 sudah ada. kode pembayaran sudah dapat, saya pergi ke ATM tengah malam. melakukan pembayaran transfer tidak dapat di proses. di coba sampai 4x tetap saja tidak bisa. pelayanan sangat buruk. wahai pengusaha di negeri ini tolong Lah perhatikan nasib kami rakyat kecil.",1
e6fb20da-7d36-4010-9a84-454116ce3b16,tiket gk bisa di re schedule atau di cencel lg melalui aplikasi,2
f28990d1-f78a-4a51-8e0a-5b328a75e161,"Aplikasi buruk, sering ngehang, lemot, pesan tiket ga bisa"", bukanya mudahin malah nyusahin. Mohon diperbaiki",1
39965c46-5e29-4941-b9a7-52563ed31d65,"Gmna caranya min, Aplikasi ga bisa d buka sama sekali, sudah 3x instal tetep aj ga bisa. Mau instan tp ribet.",1
3e5c531c-c633-45ef-bc06-41fee12b8f0d,"Setelah update, aplikasi lemot sekali dari awal buka sampai registrasi ulang sangat lemot. Mohon di perbaiki",2
70359a64-d402-4625-bb58-92d0989415da,"Sangat membantu dalam pemesanan tiket kereta. Untuk developer aplikasinya, tolong di buatkan juga untuk metode pembayaran debit card untuk bank lain. Thx.",5
6b9d7562-15cb-4ea7-9ff7-f13bde71c8e7,"Saya biasanya menggunakan aplikasi ini,tapi sejak diperbarui saya tidak bisa memesan tiket untuk KA lokal, bahkan untuk mencari nama stasiunnya saja tidak bisa",2
c3076461-c05a-4909-9d68-e2a5dc6375b3,"pengembalian dananya lama sekali sampai 1 mingguan lebih🤬 udahlah di potong , lama pula kau mengembalikanya",1
b083c646-55e4-42a6-bf88-437537abc8b8,"Akun sy tiba2 hilang, log in lg tdk bisa in sering banget.. Sy kontak cs lewat email g ad solusi susah bnget sich",2
e96e1aa0-92fc-49ac-a111-f505640e052a,"Versi dulu udh bagus, eh versi ini apaan mau search stasiun asal sama tujuan gabisa.. yang buat gimana sih.. rate 0 dari 10..",1
2ab02bb4-5288-4055-b9b8-02220d325af1,Ceritanya nge war tiket kereta..😓kebanyalan loading. Malah cepetan pake aplikasi pihak ketiga.. KAI diperbaiki lagi donk aplikasinya,3
8baa9ef3-47e2-4f20-b4b3-f28099fc1387,"Aplikasinya sangat bagus, pesen tiket kereta api jadi lebih gampang dan mudah, tidak perlu antri lagi di stasiun",5
6664e442-5137-42ed-bd3e-5bc879f81755,"Setelah saya ikuti update aplikasi, data akun saya terhapus. Saya tdk bisa masuk lagi. Saya coba berkali2 tetap tidak bisa. Bagaimana cara mengembalikan akun saya",2
391aa5f9-322d-495f-ada2-91d1be8d609f,"Menu kereta antar kota tidak bisa mencari stasiun, hanya stasiun yang tampil pada halaman awal yang bisa dipilih",2
54ab2698-7b5a-4b1f-8917-090bd35af3ff,"Mau pesen tiket lebaran aja susahnya minta ampun, ditiket tertulis masih tersedia giliran udh masukin semua data2 lengkap ujung2'ny tidak tersedia kursi. Terus kemana perginy itu tiket kereta api (apakah kecalo semua min)..",2
94d99b84-f6e0-4c40-a240-82af92fec4fc,"Ui yang baru kureng banget, UX nya juga, bagian search stasiun gangguan koneksi terus padahal jaringan internet di pakai buat yang lain normal",1
65bda221-98a1-42d8-8cf5-5d4e41794b3c,"Eror trus, kesalahan terus mau pergi liat tiket aplikasi gabisa di buka malah logout, giliran login failed request data trus hadeh",1
a0d932c2-4282-4265-b2e9-5413bd353f3b,"Hua tolong jika sudah tersedia untuk android tip tertentu, sosialisasikan dengan baik. Sekalian tidak kompatibel saja.",1
8e891e52-39de-455b-ba8b-9f4b29d3eccd,"Sudah pesen tiket + bayar tapi tiket belum muncul2,, saldo juga sudah berkurang.. malah tulisan.nya sudah kadaluwarsa",1
55cc868c-3b91-48ca-89f9-391e61cebe81,"Aplikasi tambah aneh sudah aktivasi kaipay dan topup saldo giliran sudah terkirim disuruh aktivasi lagi dan gagal,nyesel buang duit 100rb malah ga masuk",1
c4176a00-f0a5-4b8f-8997-8d0317a4f84e,Semenjak update dan ganti nama Kai access mengalami degradasi tidak ada koneksi internet padahal pakai wi-fi dan kuota saya penuh kecewa banget sih,1
7532ec46-5ba1-4c3e-91da-c8ca5c9cfa6e,"Aku berkali kali buka aplikasi ga mau respon, tolong diperbaiki dong min Makasih mimin untuk respon cepatnya, semoga bisa trus berkembang dan memuaskan kebutuhan masyarakat indonesia",5
5b1935b1-6105-4242-b494-b8e207b21d81,"Aplikasi paling gajelassss udah pesen tiket malah update, baru di update auto logout, masukin nomer hp nunggu otp malah kodenya ga muncul² blokk, apk sampah",2
30feb508-24ea-4a90-8ea7-6086a0db74c3,"Setelah diupdate, pemilihan kurdi, namun loadingnya sangat lama. Pafahal sinyal sudah aman. Mohon dibenahkan 🙏",2
124d09ab-aa5b-47cb-83da-fa7bfa421301,"Email tidak DITEMUKAN, seperti tahun lalu Hemmmmm 🤓 Plis min, no hp yg saya daftarin udh ndak aktif, mau pake email buat verifikasi reset aja susahnya😌",1
7e0343cf-fc74-4c97-9ed8-0659ada7fdd5,"Padahal dulu gampang ada apa KAI padahal punya BUMN kok sistemnya bisa begini sudah ke stasiun kata pihak KAI tiket di batalkan sampai ketinggalan kereta dan sampai cari penginapan lagi , kembalikan sistem yang dulu",1
0f1a97e8-ee8e-4101-af4c-19e6dd59aebd,Sangat kecewaa udah 2 kali mesen tiket ka lokal pembayaran berhasil tapi tiket tidak muncul terpaksa harus beli tiket manual tolong di perbaiki lagi saldo link saya hangus ga kepake,1
150b6f39-e59a-45b8-b914-44d684af7c4f,"Anggota keluarga saya 5 orang Pesan tiket maksimal 4 orang Diakali dg 2 akun, masih sulit mendapat bangku yg berdekatan Bagaimana klo KAI memperbolehkan pesan tiket sesuai kartu keluarga Atau setidaknya, saya mohon pencerahan bagaimana caranya pesan lebih dari 4 tiket dlm satu kali order Terima kasih",3
eecd4b89-8177-4829-a8d6-35456d319b93,Setelah upgrade malah menyulitkan . Sekarang Log in saja tidak bisa . Lebih mudah yang lama,1
3cc4206d-b29f-4fb0-9d47-5866e3a3f6c6,"Aplikasinya susah buat login sudah beberapa kali coba tetap ga bisa masuk, coba masuk pakai lupa password jawaban email tidak ditemukan",1
90158ea0-33a8-4279-8d41-50f7ffbe8d3e,Harusnya. Jika memang setiap penumpang wajib rapid test. sebelum penumpang memesan tiket harusnya diberi tahu. Saya stuck di stasiun sampai gagal perjalanan.,1
639ad83d-0113-40a5-a765-ec060accddd9,"Ini aplikasi kenapa dah, tadi pas pembayaran bisa, giliran pas mau berangkat kesalahan data mulu ini ga bisa buat cek tiket ga bisa buat buka boarding",1
88f328ad-08a0-4aba-9cdc-65dead36ad66,Ini kenapa aplikasinya.. habis saya perbaruhi kok logout sendiri. Dan saya login lagi kok tulisannya data tidak di temukan??....,4
c89173c0-5fad-4f58-9317-bfce53ab768f,Untuk keberangkatan malam atau terakhir KA Lokal cikarang - purwakarta tolong dong ditambahin lagi jangan cuma yg 20.14 tapi ada yg jam 22.00 nya pasti banyak yg setuju🙏🙏,3
8eedac88-1f3a-4abb-8b93-d20a2a2c489c,"Aplikasi ini sangat sulit untuk merubah account ,dan opsi di setiap menu sangat minim ,programmer yg mendesain apk ini pecat saja ganti dengan yg baru !!!!",1
1fa51815-852a-4bb4-bd7b-c54b9b2dd7b7,"Dari sebulan lalu pesen tiket KA lokal bayar lewat ovo, shopee pay masih aja belum bisa. Nggak ada perbaikan sama sekali",1
f66cba18-e9b7-4727-a5f3-8189411cfe70,Kenapa ya kesulitan login saat telah diperbarui? Data not found pada saat log in padahal passwor dan email benar,5
b3c011f1-61f0-4712-8603-01a224e5652f,Nyari stasiun aja susah bgtttt. Jaringan ga stabil? Udh coba berbagai provider dan WiFi loh ini. Lokasi tengah kota pula. Mantap,1
d7127ac3-821f-4ba1-b092-84a92f8c77f0,"Udah dua Minggu ini tidak bisa pesan lewat kau access timeout terus, padahal sudah update. Mohon jadi perhatiannya",1
ff2abbaf-9d17-4d8a-93ad-13590cf408b7,"Benar"" susah gak gampang pesen ticket sekarang pakai online bukan e gampang malah susah tolong Kai access ini dibenahin.GAK MEMBANTUUUU SAMA SEKALI DENGAN APLIKASI",1
851ffdf4-3584-486b-9a15-52fcf16764a6,"pembaruan ngga guna,kalau kaya gini ujungnya gausa di perbarui.error mulu,nguras kesabaran aja yang ada.kalau ngga niat diperbarui gausa di perbarui.lebih suka fitur yang lama.",1
248a30e0-555e-423f-8dd2-ff2ba904f3f0,"Aplikasi sangat tidak membantu, sepertinya hanya calo yg dapat akses VVIP,tidak dapat memesan tiket, setelah tiket habis terjual baru bisa masuk ke situs yg ga jelas ini",1
27bd579b-ca98-4561-97e9-6985fb4f5fa8,"Pemesanan bisa. Pilih kursi kmd KAI access mengalami hang. Sudah 1 minggu, dg 2x update masih saja begitu. Perbaiki dunk",5
4790e026-6111-4ac9-9798-176b01c4b39e,Kebanyakan masalah setelah di update..super lemot makin susah daftar...apalagi pesan tiket...,1
0c93b826-9d87-4f8c-9781-748cbab35342,"Otp nya kelamaan sampai waktu otp habis belum juga muncul. Di coba berulang kali hasilnya sama, sampai kena peringatan kebanyakan request otp",1
2d710e6e-6b7b-4ad6-90fb-4f134270f5ae,Aku top up saldo ga masuk malah di suruh registari terus padahal dalonya udah ke potong jadi rugikan mau beli tiket malah kaya gini pelayan an nya ga prevesional banget masa iya sekarang malah ga bisa di regis trasi terus uang aku ilang 🤕🤕🤕,1
6d2f9a3b-4e73-422a-8732-7fa55663e135,"coba di aplikasi nya ada verifikasi KTP,jadi ketika E Boarding ngga usah pake ktp lagi,kan E Boarding harus nya mempermudah juga biar ngga usah buka ktp lagi.",3
829b0b4f-f6a2-4a18-ae11-b0a899bfe5ed,"Aplikasi gak simpel bembayarannya ruwet dan kurang bagus,waktu sedikit pembayaran dipersulit lemot aplikasinya gak recomend banget",1
e9132bca-53f6-4898-8b0e-b5ac26c56c83,"Saya kira cuma saya saja, ini aplikasinya kok ngebug ga bisa cari tiket, list tahun cuma 2019 yg bisa, saya nyari 2020 gada, lemot pula, mending yang kemarin sebelum di update -_-",2
d4d251bd-31d9-4324-9aeb-2ad9d9d86230,Enak yg versi lama . Versi terbaru membingungkan . Versi lama tiket sudah trbayar ada info stamp lunas. Kalo yg baru tak ada .,2
57371cc5-5e45-4462-9421-64c4523a2d5c,"Kirain setelah pergantian nama bakal lebih baik, ternyata sama aja kayak sebelumnya. Maaf, bintang satu dulu ▫️▫️▫️▫️▫️▫️▫️▫️▫️ Edit : sekarang udah mendingan, tapi seringkali saat memilih seat masih suka abis. Udah direfresh padahal masih ada 1, 2 tapi pas mau lanjut milih seat selalu habis. Terima kasih sudah terus berbenah, semoga semakin baik kedepannya ▫️▫️▫️▫️▫️▫️▫️▫️▫️ Edit : maaf banget, bintang satu. Setah update malah banyak trouble",1
dbc68fa8-8faf-4fed-87fd-a9fa9292ee75,Knapa pemesanan kereta lewat Access by KAI skrg dibatasi maksimal 4 orang aja. Dl pernah 1 keluarga 5/6 orang langsung pesan tiket bisa.,5
ed633c68-deb6-4644-8785-1a25ce96210b,Kenapa tiap buka app harus diupdate terus. Padahal sebelumnya udah diupdate berkali kali. Semoga ke depannya lebih baik dan praktis yaa..,3
fcdfedbb-a21f-4b4a-a430-49fec708d53b,"untuk pembatalan tiket, potongan pengembaliannya sangat ga make sense dan ga sesuai pelayanan, ditambah pengembalian dananya sangat lama.",1
cc521583-a171-49c3-b0c3-ea10c10449a4,"Tolong diperbaiki dong app nya, saya berkali2 gagal pesan krn waktu pemesanan habis nungguin app loading dan freeze",1
6a685a8f-8746-4fc9-a778-5219c9c8cacc,bagi saya buruk masa gabisa pake lrt saya udh top up padahal hadeuh lama banget kalo lrt giliran yg lain bisa .saya butuh pake lrt malah gabisa lama hadeuh tolong d perbaiki,1
80413580-b41d-4985-a321-b23e5d7944a0,"Aplikasi gak jelas gak bisa login masa periksa koneksi internet Mulu, sedang kan sinyal bagus gak ada masalah",1
ba85e2cc-2fdf-4662-9eac-fda3d0b28595,"Bagus, pesan tiket jadi lebih praktis. Tapi tolong dong kenapa malah akhir akhir ini suka error, mau login malah nggak bisa",3
36f69a84-7b50-4a60-8275-3da3e4cfa84a,"layanan sudah baik. namun untuk sistem pembayaran masih sulit, saat masuk ke pembayaran, sistem tiba2 blank.",3
ae5f733f-851e-4827-9091-d5b663a6b1e9,"Bukannya di permudah malah makin dipersulit, sudah banyak komentar keluhan bukannya malah di perbaiki upgrade malah makin g bisa di buka. Kecewa",1
1360e408-2c9c-4386-acb3-163a44d27136,"aplikasi sering error, selalu keribetan dengan masalah pembayaran, mohon untuk diperbaiki aplikasinya agar lebih mudah untuk memakainya.",1
e3af55d6-edd9-4e03-a6e1-e566aaef75f3,"Apk sebelumnya bagus, cepat dan gak lemot kaya apk terbaru. Alhasil susah banget mau pesen jadi gak jadi terus naik keretanya 🥲",1
d0d924e6-b16b-4417-b8f3-4ef2a71bf759,Terlalu banyak upgrade sampe suka keluar sendiri appnya.. Pdhl cuma mau liat jadwal kereta doang.. Auto uninstal. Maless,1
72f1f09a-ca2f-484a-86fd-178b643806ec,"emm tolong untuk metode pembayaran bisa lewat pulsa atau indomaret/alfa gitu, saat melihat apl masih ada kursi yang kosong lalu pas di loket stasiun malah habis gimana ini",5
385b96c9-f02d-4251-82de-a37e3e4a8ade,"Saldo saya sudah 2x terpotong tanpa ada transaksi,jadinya saya tidak bisa pesan tiket. bukan masalah nominalnya,tapi profesional kai yg dipertanyakan.",1
4c264e3a-0f6f-41a4-9c10-250d34cb3516,"Pusing !!! Baru mau coba pakai aplikasi ini sudah ga bisa, ada saja kendala nya, waktu pemesanan tidak tersedia lah!!! Jadi malas pakai nya!!",1
c0425cc8-3254-4ea6-bc5d-82671cc7f762,"Ini kenapa yaa setiap saya mau pesan tiket ada pemberitahuan ""aduh! Permintaan anda telah timeout"" tolong dong perbaiki",3
3355ee4a-1685-414d-a45c-6895f4380c8f,"nomor hp ga bisa di ganti, email ga bisa di ganti, pesan tiket berulang-ulang gagal terus di pembayarannya pake metode link aja. KAI MENGECEWAKAN",1
21c06c8a-97b7-499f-99ab-0aec9ca5651b,"Update pembaruan malah suruh login ulang, sekalinya login ga bisa², muter² wae, terus kudu piye iki...🤧",2
750c1cd2-a0a9-40a6-96e8-93353702025f,Udah daftar kenapat tidak bisa masuk Udah di masukan email sm pasword tp tetap susah masuk Tolong gimana cara buat pembatalan tiketnya,1
93c59b60-07d2-41ae-934b-4c2bca61c05c,"Tidak bisa buat pesan tiket pakai link aja bikin sebel padahal sudah ngisi saldo ternyata gak bisa dipakai, kenapa gak bisa terhubung dengan link aja😤",1
e5ed85b3-2845-459f-9f48-ec98bf590a45,"Gmna sih ini tim IT nya payah, aplikasinya kok cacat, giliran mau pesen kagak bisa mulu, malah udah ber jam jam, kesel banget, padahal sangat berharap banget sama aplikasi ini",1
3241585d-c020-4ad7-a1e4-6344adbca4e3,"pembayarannya ribet, pakai semua jenis pembayaran tidak bisa, terjadi kesalahan terus padahal jaringan internetnya sudah stabil",1
686e8990-f0b1-4896-8d08-a26b5c128ebf,"Kok aku gak bisa ya beli tiketnya padahal udah masukin kode pin link aja sama kode yang lainnya itu tp kok ujung""nya gagal transaksi aku , mohon bantuannya Tolong di permudah bagi customer seperti kami buat pembelian tiket",1
f7c2fde6-094b-4ef8-b9fe-b7155dd6b474,"Sangat tidak puas,tiket awal harganya tinggi pas ganti ke tiket yang lebih murah malah uang sisanya hangus,ngga bisa di klaim! Kapok saya pake kai",1
80625c5a-08b5-4ed7-a65c-507b219ec9ed,"Memudahkan pemesanan,pembatalan,perubahan jadwal dan ganti kelas ,tanpa perlu ke stasiun, hemat waktu biaya",5
6cdbeba3-e1b6-4b1d-8ac7-baa3e1a3196b,login tidak bisa dibuka padahal sudah lapor dan saya coba ulang daftar bilang terdaftar tapi setelah saya coba lagi tetap tidak bisa.,1
f4dad66b-2b78-49ca-b5e1-45f572a8d888,"Saya sudah update ke versi paling baru, malah tidak bisa pilih kursi. Tolong diperbaiki. Terimakasih. Saya menggunakan provider Telkomsel, internet lancar youtube lancar.",1
d28294e0-1841-43cd-99e6-ebe3d20fc87e,"kalo top up masuknya lama, harusnya lebih dipermudah，soalnya sekrg gabisa beli tiket langsung apa apa hrus lewat apk sedangkan apk nya seperti ini",1
9f06b654-a672-435f-9c9c-e89ba26715b6,Lbih mudh klo psen online..tp knpa skrg apilksi kai ku kok d buka lngsung kluar ya..biasanya bisa..bhkn smpk skrg uda tk uninstal msh sma kluar trs..mhon pncerahnnya..trims..,5
69e2c897-488e-4644-bfd3-b5a3ac369ce5,pesanan kursi tidak sesuai dengan yang keluar pada e tiket,5
12312bd8-909f-43ba-8ba3-ba778cf1c6bd,"Saya kesulitan pas saat pembayaran , mulai tgl 30 Maret sampai tgl 5 April ini ketika masuk pembayaran gagal gagal terus , padahal biasa nya gak seperti ini ..mohon bantuan nya",1
9b520098-d1fd-4d6c-ae54-db9c119123bd,Tolong donk ini knapa dg app ya stiap mau msuk slelu gak bsa! Minta verifikasi email trus! Tpi gak ada tuh email yg masuk buat verifiksi. Sebelum nya gak kyak gni kayaknya. Tolong donk prbaiki ini,1
05270637-9f03-4242-abf0-361a559b6f5e,"Setelah update malah tidak bisa dipakai untuk pesan tiket: ""permintaan anda time out"". Sangat menyesal dengan ketidaknyamanan ini.",1
96d8244b-88fb-4627-8518-53a5cca8f394,Update aplikasi tapi kualitas aplikasinya makin jelek dan sekarang harus serba online untuk beli tiket nya gk sebanding dengan solusi aplikasi yg ditawarkan... #Kecewa #PenurunanKualitas,1
6459c232-e539-48b1-ab91-04a2aed28018,"sistem nya gajelas, udah dibela belain war dari jam 00.00,udah berkali kali tinggal bayar tapi gabisa",1
cce21cb2-9094-4a68-b930-c83597620e8e,"Admin tolong lah, saya mau ganti nomor telepon di akun KAI saya, mau aktifkan KAI pay harus menggunakan nomor telepon yg mana akan dikirimkan kode OTP, waktu telepon lewat nomor 121 memakan pulsa yg byk, blm 1 menit sudah habis 30rb",1
3314db6c-1216-434a-a3b8-dbeb19db703b,"Untuk masalah UI lebih baik dari sebelumnya yang terlihat Kaku. Sekarang lebih modern, saya belum pernah menggunakan aplikasinya setelah diperbarui semoga saja tidak sering muncul bug seperti sebelumnya",4
37e168cf-b131-4ef2-bb08-c8ba59c5294e,"Sejak di perbaharui malah sering eror ga bisa login atau di buka, padahal mau scan tiket jd ga bisa",3
aaab496a-7cd7-42ee-8c56-e29764509fc0,"Alamak perbaiki lah ini app, ubah berapa kali saya beli tiket, saldo ngurang tiket tak terbeli, bug qris benerin woyy BUMN rugi berapa kali aku pake qris. Label NUMN tapi appnya kyk gini buset pada oemana tuh dana nya",1
512fd3ed-7ed2-4c4a-a9d3-6ed16760a1e7,"Aplikasiny bikin emosi,sudah lemot...selalu time out...bkin kesell....tolong dong d perbaiki,ini kn akses untk transportasi umum harusnya pelayananny bagus dong.....",1
